Article,Base Price (HTVA),Base Price (TVA),ArticleURL,Checked on
"Makita 197296-3 Lame de coupe pour débroussailleuse - 255 x 25,4 x 8T - Bois",18.09,21.89,https://www.fixami.be/fr/makita-197296-3-lame-de-coupe-pour-debroussailleuse-255-x-25-4-x-8t-bois.html,2025-10-16 06:26:36
Makita B -49834 Lame de scie sabre - 131 mm - bois / métal / plastique,11.9,14.4,https://www.fixami.be/fr/makita-b-49834-lame-de-scie-sabre-131-mm-bois-metal-plastique.html,2025-10-16 06:26:41
Makita B -49703 - Lames plaque de plâtre - 53 x 25 mm (2 pcs),19.21,23.25,https://www.fixami.be/fr/makita-b-49703-lames-plaque-de-platre-53-x-25-mm-2-pcs.html,2025-10-16 06:26:45
Makita 824722-6 Varigne pour récipiendaire Saw Jr1000ftk,25.28,30.59,https://www.fixami.be/fr/makita-824722-6-varigne-pour-recipiendaire-saw-jr1000ftk.html,2025-10-16 06:26:49
Makita D-34241 SDS-Max Flat Chisel-80 x 300 mm,20.65,24.99,https://www.fixami.be/fr/makita-d-34241-sds-max-flat-chisel-80-x-300-mm.html,2025-10-16 06:26:54
"Makita 958035611 Épée &quot;en couches&quot; - 350 x 1,1 mm - 3/8 &#39;&#39;",19.91,24.09,https://www.fixami.be/fr/makita-958035611-epee-quot-en-couches-quot-350-x-1-1-mm-3-8-39-39.html,2025-10-16 06:26:59
Makita A-43692 Hélice de malaxage en acier inoxydable,12.69,15.35,https://www.fixami.be/fr/makita-a-43692-helice-de-malaxage-en-acier-inoxydable.html,2025-10-16 06:27:03
"Makita A -89137 Bobine de fil - M8 x 1,25 x 2,4 mm",22.88,27.69,https://www.fixami.be/fr/makita-a-89137-bobine-de-fil-m8-x-1-25-x-2-4-mm.html,2025-10-16 06:27:08
"Makita 528099660 Chaîne tronçonneuse - 450 x 1,5 x 5,5 mm - 3/8'' - 60 maillons",26.77,32.39,https://www.fixami.be/fr/makita-528099660-chaine-tronconneuse-450-x-1-5-x-5-5-mm-3-8-60-maillons.html,2025-10-16 06:27:16
Makita P -22056 Hélice de malaxage - 590 mm - M14,37.51,45.39,https://www.fixami.be/fr/makita-p-22056-helice-de-malaxage-590-mm-m14.html,2025-10-16 06:27:20
Makita 609041185 Brosse de lavage fixe pour les nettoyeurs à haute pression HW111 / 102/139,23.79,28.79,https://www.fixami.be/fr/makita-609041185-brosse-de-lavage-fixe-pour-les-nettoyeurs-a-haute-pression-hw111-102-139.html,2025-10-16 06:27:25
Makita P-70502 Suckmontet 3-DLG,40.4,48.89,https://www.fixami.be/fr/makita-p-70502-suckmontet-3-dlg.html,2025-10-16 06:27:30
Makita P-70518 Ensemble de mois de succion en 3 parties,33.46,40.49,https://www.fixami.be/fr/makita-p-70518-ensemble-de-mois-de-succion-en-3-parties.html,2025-10-16 06:27:34
"Disque Diamant Makita B -46333 - 125 x 22,2 mm - Céramique",29.33,35.49,https://www.fixami.be/fr/disque-diamant-makita-b-46333-125-x-22-2-mm-ceramique.html,2025-10-16 06:27:39
Makita 824539-7 Varigne pour la scie référente,31.81,38.49,https://www.fixami.be/fr/makita-824539-7-varigne-pour-la-scie-referente.html,2025-10-16 06:27:43
Makita 792559-8 Lame de scie à ruban - 1140 x 13 x 14tpi - métal / plastique,32.47,39.29,https://www.fixami.be/fr/makita-792559-8-lame-de-scie-a-ruban-1140-x-13-x-14tpi-metal-plastique.html,2025-10-16 06:27:48
Makita P-08850 - Lamelles - 60 x 24 x 4mm (1000pcs),33.88,40.99,https://www.fixami.be/fr/makita-p-08850-lamelles-60-x-24-x-4mm-1000pcs.html,2025-10-16 06:27:52
"Disque Diamant Makita B -13091 - 125 x 1,6 x 22,23 mm - Carreaux",22.39,27.09,https://www.fixami.be/fr/disque-diamant-makita-b-13091-125-x-1-6-x-22-23-mm-carreaux.html,2025-10-16 06:28:00
Makita B-46187 Lame de scie circulaire - MakBlade - 315 x 30 - 48 dents - Bois,55.2,66.79,https://www.fixami.be/fr/makita-b-46187-lame-de-scie-circulaire-makblade-315-x-30-48-dents-bois.html,2025-10-16 06:28:04
Makita 609041165 Ensemble de déblocage - 10m,65.5,79.25,https://www.fixami.be/fr/makita-609041165-ensemble-de-deblocage-10m.html,2025-10-16 06:28:09
Makita 609041173 PowerSpeedLans - 555 mm,57.6,69.69,https://www.fixami.be/fr/makita-609041173-powerspeedlans-555-mm.html,2025-10-16 06:28:16
Makita P-70312 7 Cleanisseur d'aspirateur à remise en jeu pour 446L / 447L / 447MX / 447M,73.36,88.77,https://www.fixami.be/fr/makita-p-70312-7-cleanisseur-d-aspirateur-a-remise-en-jeu-pour-446l-447l-447mx-447m.html,2025-10-16 06:28:24
Makita 196688-3 Lame de taille-haie - 650 mm,72.55,87.79,https://www.fixami.be/fr/makita-196688-3-lame-de-taille-haie-650-mm.html,2025-10-16 06:28:28
Makita 609041167 Ensemble de déblocage - 16m,87.76,106.19,https://www.fixami.be/fr/makita-609041167-ensemble-de-deblocage-16m.html,2025-10-16 06:28:33
Makita 122965-7 Guides parallèles RT0700C,6.11,7.39,https://www.fixami.be/fr/makita-122965-7-guides-paralleles-rt0700c.html,2025-10-16 06:28:41
Makita D-58833 Clé à cliquet pour B-36170,6.96,8.42,https://www.fixami.be/fr/makita-d-58833-cle-a-cliquet-pour-b-36170.html,2025-10-16 06:28:45
Makita B -299094 Porte-embout magnétique flexible - 300 mm - 1/4 '',7.51,9.09,https://www.fixami.be/fr/makita-b-299094-porte-embout-magnetique-flexible-300-mm-1-4.html,2025-10-16 06:28:53
Makita 763674-5 Ecrou de serrage pour RP1800FX,5.53,6.69,https://www.fixami.be/fr/makita-763674-5-ecrou-de-serrage-pour-rp1800fx.html,2025-10-16 06:28:57
50 disques de ponçage Makita P -37465 - Grains 400 - 125 mm,17.08,20.67,https://www.fixami.be/fr/50-disques-de-poncage-makita-p-37465-grains-400-125-mm.html,2025-10-16 06:29:01
50 disques de ponçage Makita P -37409 - Grains 80 - Métaux non-Ferreux - 125 mm,16.52,19.99,https://www.fixami.be/fr/50-disques-de-poncage-makita-p-37409-grains-80-metaux-non-ferreux-125-mm.html,2025-10-16 06:29:06
"Makita B -05175 Lames de scie - 152 x 1,25 x 6tpi - bois / métal (5 pcs)",17.2,20.81,https://www.fixami.be/fr/makita-b-05175-lames-de-scie-152-x-1-25-x-6tpi-bois-metal-5-pcs.html,2025-10-16 06:29:10
Makita B -52722 Cutter de marqueur hardmetal - 20 x 6 x 10 mm,14.95,18.09,https://www.fixami.be/fr/makita-b-52722-cutter-de-marqueur-hardmetal-20-x-6-x-10-mm.html,2025-10-16 06:29:14
Makita B -52738 Cutter de marqueur hardmetal - 20 x 6 x 10 mm,17.43,21.09,https://www.fixami.be/fr/makita-b-52738-cutter-de-marqueur-hardmetal-20-x-6-x-10-mm.html,2025-10-16 06:29:19
Makita B -52750 Cutter de marqueur hardmetal - 10 x 20 x 6 mm,13.53,16.37,https://www.fixami.be/fr/makita-b-52750-cutter-de-marqueur-hardmetal-10-x-20-x-6-mm.html,2025-10-16 06:29:24
Makita B -52788 Cutter de marqueur hardmetal - 10 x 20 x 6 mm,13.26,16.04,https://www.fixami.be/fr/makita-b-52788-cutter-de-marqueur-hardmetal-10-x-20-x-6-mm.html,2025-10-16 06:29:28
Makita B -52819 Cutter de marqueur en métal dur - 10 x 25 x 6 mm,17.68,21.39,https://www.fixami.be/fr/makita-b-52819-cutter-de-marqueur-en-metal-dur-10-x-25-x-6-mm.html,2025-10-16 06:29:33
"Makita B -51932 Stone de broyage - 16 x 150 x 12,7 mm - GC120",18.12,21.93,https://www.fixami.be/fr/makita-b-51932-stone-de-broyage-16-x-150-x-12-7-mm-gc120.html,2025-10-16 06:29:38
Makita 195549-4 Bouche d'aspiration au sol pour les planchers secs - 210 x 32 mm,19.33,23.39,https://www.fixami.be/fr/makita-195549-4-bouche-d-aspiration-au-sol-pour-les-planchers-secs-210-x-32-mm.html,2025-10-16 06:29:42
"Makita F -33623 Niets galvanisés - 30 x 5,9 mm (5056st)",30.16,36.49,https://www.fixami.be/fr/makita-f-33623-niets-galvanises-30-x-5-9-mm-5056st.html,2025-10-16 06:29:47
Makita B-52582 Douilles longues pour tiges filetées - 13 x 150 mm - 1/4'',20.74,25.09,https://www.fixami.be/fr/makita-b-52582-douilles-longues-pour-tiges-filetees-13-x-150-mm-1-4.html,2025-10-16 06:29:54
"Disque Diamant Makita B -53796 - 125 x 1,6 x 22,23 mm - Béton",27.76,33.59,https://www.fixami.be/fr/disque-diamant-makita-b-53796-125-x-1-6-x-22-23-mm-beton.html,2025-10-16 06:29:59
Makita 824555-9 Suitcase pour scies à cercle à main,48.5,58.69,https://www.fixami.be/fr/makita-824555-9-suitcase-pour-scies-a-cercle-a-main.html,2025-10-16 06:30:04
Makita BL1840B Duopack 18V Li-Ion batterie - 4.0Ah (2pcs),110.74,134.0,https://www.fixami.be/fr/makita-bl1840b-duopack-18v-li-ion-batterie-4.0ah-2pcs.html,2025-10-16 06:30:08
Makita BL1850B Duopack 18V Li-Ion batterie - 5.0Ah (2pcs),124.79,151.0,https://www.fixami.be/fr/makita-bl1850b-duopack-18v-li-ion-batterie-5.0ah-2pcs.html,2025-10-16 06:30:13
Taille-haie sans-fil Makita DUM604ZX - 18V Li-ion - 160 mm - Machine seule,69.18,83.71,https://www.fixami.be/fr/taille-haie-sans-fil-makita-dum604zx-18v-li-ion-160-mm-machine-seule.html,2025-10-16 06:30:18
Makita DLX5034T  Ensemble combiné  en Sac   18V Batterie,802.76,971.34,https://www.fixami.be/fr/makita-dlx5034t-ensemble-combine-en-sac-18v-batterie.html,2025-10-16 06:30:23
"Festool DIA 160x2,2x20 F4 - Lame de scie circulaire diamant",123.81,149.81,https://www.fixami.be/fr/festool-dia-160x2-2x20-f4-lame-de-scie-circulaire-diamant.html,2025-10-16 06:30:28
Festool D 36 HR-K AS - Tube coudé,27.59,33.38,https://www.fixami.be/fr/festool-d-36-hr-k-as-tube-coude.html,2025-10-16 06:30:33
Festool D 36 VR-K AS 3x - Rallonge,30.12,36.44,https://www.fixami.be/fr/festool-d-36-vr-k-as-3x-rallonge.html,2025-10-16 06:30:37
Festool HF-CT 26/36/48 HP - Filtre principal,56.11,67.89,https://www.fixami.be/fr/festool-hf-ct-26-36-48-hp-filtre-principal.html,2025-10-16 06:30:42
Festool D 36 DM-AS/CT - Manchon de raccordement,25.4,30.74,https://www.fixami.be/fr/festool-d-36-dm-as-ct-manchon-de-raccordement.html,2025-10-16 06:30:47
Festool D 32/27 DAG/90°-AS/CT - Raccord angulaire tournant,28.79,34.83,https://www.fixami.be/fr/festool-d-32-27-dag-900-as-ct-raccord-angulaire-tournant.html,2025-10-16 06:30:51
Friulsider 42318584 Autres chevilles,49.25,59.59,https://www.fixami.be/fr/friulsider-42318584-autres-chevilles.html,2025-10-16 06:30:55
"Woodies 61545374 Vis de charnière - TX20 - 4,5 x 40mm (200pcs)",6.02,7.29,https://www.fixami.be/fr/woodies-61545374-vis-de-charniere-tx20-4-5-x-40mm-200pcs.html,2025-10-16 06:31:00
Woodies 61835374 Vis pour lattes de verre - TX10 - 3.5 x 40mm (200pcs),11.84,14.33,https://www.fixami.be/fr/woodies-61835374-vis-pour-lattes-de-verre-tx10-3.5-x-40mm-200pcs.html,2025-10-16 06:31:04
Woodies 61999005 Assortiment de vis Torx dans coffret - 1200 pièces,69.75,84.4,https://www.fixami.be/fr/woodies-61999005-assortiment-de-vis-torx-dans-coffret-1200-pieces.html,2025-10-16 06:31:09
Woodies 61999006 Jeu de vis pour panneaux d'aggloméré 1200 pièces dans un coffret,82.78,100.16,https://www.fixami.be/fr/woodies-61999006-jeu-de-vis-pour-panneaux-d-agglomere-1200-pieces-dans-un-coffret.html,2025-10-16 06:31:14
"Makita HR4511CV Perforateur burineur - SDS -Max - 1350 W - 9,4 Joules",654.29,791.69,https://www.fixami.be/fr/makita-hr4511cv-perforateur-burineur-sds-max-1350-w-9-4-joules.html,2025-10-16 06:31:18
"Makita HR4510CV Perforateur burineur - SDS -Max - 1300 W - 9,4 J",692.97,838.49,https://www.fixami.be/fr/makita-hr4510cv-perforateur-burineur-sds-max-1300-w-9-4-j.html,2025-10-16 06:31:23
Rothenberger 1500000237 - Adaptateur d'ébavurage - 6-35 mm,42.88,51.89,https://www.fixami.be/fr/rothenberger-1500000237-adaptateur-d-ebavurage-6-35-mm.html,2025-10-16 06:31:28
Rothenberger 11044 Autres accessoires,62.72,75.89,https://www.fixami.be/fr/rothenberger-11044-autres-accessoires.html,2025-10-16 06:31:35
Rothenberger 462115 pince à cintrer avec rouleau à cintrer - 15mm,100.78,121.94,https://www.fixami.be/fr/rothenberger-462115-pince-a-cintrer-avec-rouleau-a-cintrer-15mm.html,2025-10-16 06:31:40
Rothenberger 1000001927 Pince à sertir sans fil,1668.34,2018.69,https://www.fixami.be/fr/rothenberger-1000001927-pince-a-sertir-sans-fil.html,2025-10-16 06:31:47
Rothenberger 1000001924 Pince à sertir sans fil,1668.34,2018.69,https://www.fixami.be/fr/rothenberger-1000001924-pince-a-sertir-sans-fil.html,2025-10-16 06:31:52
Rothenberger 1000001925 Pince à sertir sans fil,1668.34,2018.69,https://www.fixami.be/fr/rothenberger-1000001925-pince-a-sertir-sans-fil.html,2025-10-16 06:31:57
Rothenberger Romax 4000 - Set sertisseuse Li-Ion 18V (1x batterie 4.0Ah) incl. mâchoires U16-20-25 dans mallette,1668.34,2018.69,https://www.fixami.be/fr/rothenberger-romax-4000-set-sertisseuse-li-ion-18v-1x-batterie-4.0ah-incl.-machoires-u16-20-25-dans-mallette.html,2025-10-16 06:32:01
Milwaukee 48221934 Lames auto-rétractable - (5pcs) - 62mm,2.31,2.79,https://www.fixami.be/fr/milwaukee-48221934-lames-auto-retractable-5pcs-62mm.html,2025-10-16 06:32:07
Milwaukee T 118 G Lame de scie sauteuse - 55mm - T 118 G,6.69,8.09,https://www.fixami.be/fr/milwaukee-t-118-g-lame-de-scie-sauteuse-55mm-t-118-g.html,2025-10-16 06:32:11
Milwaukee T 101 AO Lame de scie sauteuse - 50mm - T 101 AO,5.28,6.39,https://www.fixami.be/fr/milwaukee-t-101-ao-lame-de-scie-sauteuse-50mm-t-101-ao.html,2025-10-16 06:32:15
Milwaukee 4932352465 Set de forets à bois - dans coffret plastique (5 pièces),6.39,7.73,https://www.fixami.be/fr/milwaukee-4932352465-set-de-forets-a-bois-dans-coffret-plastique-5-pieces.html,2025-10-16 06:32:20
Milwaukee 4932352273 Graisse - 50 g,7.1,8.59,https://www.fixami.be/fr/milwaukee-4932352273-graisse-50-g.html,2025-10-16 06:32:25
Milwaukee T 150 Riff Lame de scie sauteuse - 54mm,8.34,10.09,https://www.fixami.be/fr/milwaukee-t-150-riff-lame-de-scie-sauteuse-54mm.html,2025-10-16 06:32:29
Milwaukee T 118 A Special Lame de scie sauteuse - 75mm - T 118 A sp.,6.85,8.29,https://www.fixami.be/fr/milwaukee-t-118-a-special-lame-de-scie-sauteuse-75mm-t-118-a-sp..html,2025-10-16 06:32:34
Milwaukee 4932265312 Lame de scie sauteuse - 75mm,6.85,8.29,https://www.fixami.be/fr/milwaukee-4932265312-lame-de-scie-sauteuse-75mm.html,2025-10-16 06:32:39
Milwaukee T 118 AF Lame de scie sauteuse - 55mm - T 118 AF,7.39,8.94,https://www.fixami.be/fr/milwaukee-t-118-af-lame-de-scie-sauteuse-55mm-t-118-af.html,2025-10-16 06:32:43
Milwaukee T 118 BF Lame de scie sauteuse - 55mm,8.26,9.99,https://www.fixami.be/fr/milwaukee-t-118-bf-lame-de-scie-sauteuse-55mm.html,2025-10-16 06:32:48
Milwaukee 4932352466 Set de forets à bois - dans coffret plastique (8 pièces),8.01,9.69,https://www.fixami.be/fr/milwaukee-4932352466-set-de-forets-a-bois-dans-coffret-plastique-8-pieces.html,2025-10-16 06:32:52
Milwaukee 4932373483 Porte-embouts magnétique,7.84,9.49,https://www.fixami.be/fr/milwaukee-4932373483-porte-embouts-magnetique.html,2025-10-16 06:32:57
Milwaukee 48221961 Cutter à lame sécable - 18 mm,12.06,14.59,https://www.fixami.be/fr/milwaukee-48221961-cutter-a-lame-secable-18-mm.html,2025-10-16 06:33:01
Milwaukee T 318 BF Lame de scie sauteuse - 105mm - T 318 BF,9.77,11.82,https://www.fixami.be/fr/milwaukee-t-318-bf-lame-de-scie-sauteuse-105mm-t-318-bf.html,2025-10-16 06:33:06
"Milwaukee 4932363148 Extension - 305 mm - 1/4"" Hex",12.39,14.99,https://www.fixami.be/fr/milwaukee-4932363148-extension-305-mm-1-4-hex.html,2025-10-16 06:33:10
Milwaukee 4932273484 Fer rabot 82 mm (2 pièces),9.67,11.7,https://www.fixami.be/fr/milwaukee-4932273484-fer-rabot-82-mm-2-pieces.html,2025-10-16 06:33:14
Milwaukee 4932430330 Foret HSS-G - DIN 340 2 x 85 x 56 mm - (10 pcs),10.65,12.89,https://www.fixami.be/fr/milwaukee-4932430330-foret-hss-g-din-340-2-x-85-x-56-mm-10-pcs.html,2025-10-16 06:33:19
Milwaukee Special Lame de scie sauteuse - 60mm - Special,10.65,12.89,https://www.fixami.be/fr/milwaukee-special-lame-de-scie-sauteuse-60mm-special.html,2025-10-16 06:33:23
Milwaukee 4932430091 Plateau de ponçage,16.74,20.26,https://www.fixami.be/fr/milwaukee-4932430091-plateau-de-poncage.html,2025-10-16 06:33:28
Milwaukee 48223420 Pince universelle TORQUE LOCK - droite & longue - 250mm,18.75,22.69,https://www.fixami.be/fr/milwaukee-48223420-pince-universelle-torque-lock-droite-longue-250mm.html,2025-10-16 06:33:32
Milwaukee 4932352338 Set de forets SDS+ - (5 pièces),18.5,22.39,https://www.fixami.be/fr/milwaukee-4932352338-set-de-forets-sds-5-pieces.html,2025-10-16 06:33:37
Milwaukee 4932430446 Adaptateur d'aspiration des poussières XTRACTOR,12.3,14.88,https://www.fixami.be/fr/milwaukee-4932430446-adaptateur-d-aspiration-des-poussieres-xtractor.html,2025-10-16 06:33:42
Milwaukee 4932352845 600 ml récepteur cartoucher d'aluminium,23.21,28.09,https://www.fixami.be/fr/milwaukee-4932352845-600-ml-recepteur-cartoucher-d-aluminium.html,2025-10-16 06:33:47
Milwaukee 4932343739 Burin plat SDS-max - 280 x 25 mm,19.58,23.69,https://www.fixami.be/fr/milwaukee-4932343739-burin-plat-sds-max-280-x-25-mm.html,2025-10-16 06:33:55
Milwaukee 4932352937 Tige-piston équipée,18.5,22.39,https://www.fixami.be/fr/milwaukee-4932352937-tige-piston-equipee.html,2025-10-16 06:33:59
Milwaukee 4932369282 Réducteur - 35mm,18.5,22.39,https://www.fixami.be/fr/milwaukee-4932369282-reducteur-35mm.html,2025-10-16 06:34:07
Milwaukee 4932399152 Adaptateur FIXTEC,20.24,24.49,https://www.fixami.be/fr/milwaukee-4932399152-adaptateur-fixtec.html,2025-10-16 06:34:11
Milwaukee 4932399966 Adaptateur SDS+ - 105 mm,21.07,25.49,https://www.fixami.be/fr/milwaukee-4932399966-adaptateur-sds-105-mm.html,2025-10-16 06:34:16
"Milwaukee WCHP Trépan diamant - Ø 22mm - 1/2"" G - T 744 D",22.47,27.19,https://www.fixami.be/fr/milwaukee-wchp-trepan-diamant-oe-22mm-1-2-g-t-744-d.html,2025-10-16 06:34:21
Milwaukee 4932343743 Burin large SDS-max - 400 x 50 mm,24.1,29.16,https://www.fixami.be/fr/milwaukee-4932343743-burin-large-sds-max-400-x-50-mm.html,2025-10-16 06:34:25
"Milwaukee 4932373489 T 101 B Lame de scie sauteuse  - 75 x 2,5mm - Bois (25 pièces) - T 101 B",24.6,29.76,https://www.fixami.be/fr/milwaukee-4932373489-t-101-b-lame-de-scie-sauteuse-75-x-2-5mm-bois-25-pieces-t-101-b.html,2025-10-16 06:34:29
Milwaukee 4932373490 T 101 D Lame de scie sauteuse - 75 x 4mm - Bois (25pcs) - T 101 D,23.21,28.09,https://www.fixami.be/fr/milwaukee-4932373490-t-101-d-lame-de-scie-sauteuse-75-x-4mm-bois-25pcs-t-101-d.html,2025-10-16 06:34:34
Milwaukee 4932430101 Tige-piston équipée,20.65,24.99,https://www.fixami.be/fr/milwaukee-4932430101-tige-piston-equipee.html,2025-10-16 06:34:38
Milwaukee 4932430144 Lame de scie sauteuse d'isolation (5 pièces) - 155mm - T 313 AW,24.7,29.89,https://www.fixami.be/fr/milwaukee-4932430144-lame-de-scie-sauteuse-d-isolation-5-pieces-155mm-t-313-aw.html,2025-10-16 06:34:43
Milwaukee 4932352344 Burin SDS+ - pour démoulage plâtre - 165 x 75 mm,23.55,28.49,https://www.fixami.be/fr/milwaukee-4932352344-burin-sds-pour-demoulage-platre-165-x-75-mm.html,2025-10-16 06:34:47
Milwaukee 4932352747 jeu d'embouts - (27 pc.),26.85,32.49,https://www.fixami.be/fr/milwaukee-4932352747-jeu-d-embouts-27-pc..html,2025-10-16 06:34:52
Milwaukee 4932399234 Burin SDS-max - carrelage - 300 x 80 mm,30.74,37.19,https://www.fixami.be/fr/milwaukee-4932399234-burin-sds-max-carrelage-300-x-80-mm.html,2025-10-16 06:34:56
Milwaukee 4932352504 Set mèches plates à façonner - dans coffret bois (8 pièces) -,27.1,32.79,https://www.fixami.be/fr/milwaukee-4932352504-set-meches-plates-a-faconner-dans-coffret-bois-8-pieces.html,2025-10-16 06:35:01
Milwaukee 4932430001 Set burins SDS+ - (3 pièces),28.67,34.69,https://www.fixami.be/fr/milwaukee-4932430001-set-burins-sds-3-pieces.html,2025-10-16 06:35:05
"Milwaukee Mandrin automatique - 1/2"" x 20",27.6,33.39,https://www.fixami.be/fr/milwaukee-mandrin-automatique-1-2-x-20.html,2025-10-16 06:35:10
Milwaukee 4932343744 Burin large SDS-max - 400 x 50 mm,31.56,38.19,https://www.fixami.be/fr/milwaukee-4932343744-burin-large-sds-max-400-x-50-mm.html,2025-10-16 06:35:17
Milwaukee 49560260 Scie-cloche ajustable ø51 - 178mm,30.24,36.59,https://www.fixami.be/fr/milwaukee-49560260-scie-cloche-ajustable-oe51-178mm.html,2025-10-16 06:35:22
Milwaukee 4932352757 Foret SDS-max - 2 taillants - 12 x 340 x 200 mm,54.95,66.49,https://www.fixami.be/fr/milwaukee-4932352757-foret-sds-max-2-taillants-12-x-340-x-200-mm.html,2025-10-16 06:35:27
Milwaukee 4932352769 Foret SDS-max - 2 taillants - 12 x 340 x 200 mm,59.91,72.49,https://www.fixami.be/fr/milwaukee-4932352769-foret-sds-max-2-taillants-12-x-340-x-200-mm.html,2025-10-16 06:35:31
Milwaukee Lame 216 x 30 mm pour bois - (80 dents) - pour MS 216 - 80,62.64,75.79,https://www.fixami.be/fr/milwaukee-lame-216-x-30-mm-pour-bois-80-dents-pour-ms-216-80.html,2025-10-16 06:35:35
Milwaukee 4932352674 Jeu de forets métaux HSS-R - (340 pièces),314.79,380.89,https://www.fixami.be/fr/milwaukee-4932352674-jeu-de-forets-metaux-hss-r-340-pieces.html,2025-10-16 06:35:40
Makita SD100DSMJ Scie à plaque de plâtre à batteries 10.8V Li-ion (2x batterie 4.0Ah) dans MAKPAC,214.88,260.0,https://www.fixami.be/fr/makita-sd100dsmj-scie-a-plaque-de-platre-a-batteries-10.8v-li-ion-2x-batterie-4.0ah-dans-makpac.html,2025-10-16 06:35:47
"Makita CG100DSAX Pistolet à colle sans-fil - 12 V Max Li-ion - Batterie (2,0 Ah) dans coffret",251.08,303.81,https://www.fixami.be/fr/makita-cg100dsax-pistolet-a-colle-sans-fil-12-v-max-li-ion-batterie-2-0-ah-dans-coffret.html,2025-10-16 06:35:52
Meuleuses d'angle - Makita GA5021CFY1 230V - 1450W - 125 mm,168.99,204.48,https://www.fixami.be/fr/meuleuses-d-angle-makita-ga5021cfy1-230v-1450w-125-mm.html,2025-10-16 06:35:57
"MAKITA DLX3090TX Pack outils sans fil - 18V Li-ion - Perceuse-visseuse (DDF484) et Visseuse à percussion (DTD153) - 2 batteries 5,0 ah - sac",433.63,524.69,https://www.fixami.be/fr/makita-dlx3090tx-pack-outils-sans-fil-18v-li-ion-perceuse-visseuse-ddf484-et-visseuse-a-percussion-dtd153-2-batteries-5-0-ah-sac.html,2025-10-16 06:36:02
"Makita CP100DZ Multicutter sans-fil - 10,8V Li-ion - 6 mm - machine seule",47.93,57.99,https://www.fixami.be/fr/makita-cp100dz-multicutter-sans-fil-10-8v-li-ion-6-mm-machine-seule.html,2025-10-16 06:36:07
"Makita CP100DZJ Multicutter sans-fil - 10,8V Li-ion -Mbox - 6 mm - machine seule",69.68,84.31,https://www.fixami.be/fr/makita-cp100dzj-multicutter-sans-fil-10-8v-li-ion-mbox-6-mm-machine-seule.html,2025-10-16 06:36:12
"Rhodius 303870 DG15 - Disque de tronçonnage diamant - 125 x 10,0 x 1,4 x 22,23 - 125 mm",24.83,30.05,https://www.fixami.be/fr/rhodius-303870-dg15-disque-de-tronconnage-diamant-125-x-10-0-x-1-4-x-22-23-125-mm.html,2025-10-16 06:36:17
"Rhodius 303391 TOPline lll DG210 Allcut Disque à tronçonner diamanté - 230 x 22,23 x 3mm - Universel",99.17,119.99,https://www.fixami.be/fr/rhodius-303391-topline-lll-dg210-allcut-disque-a-tronconner-diamante-230-x-22-23-x-3mm-universel.html,2025-10-16 06:36:21
"Rhodius 303054 DG50 - Disque de tronçonnage diamant - 125 x 7,0 x 1,6 x 22,23 - 125 mm",9.72,11.76,https://www.fixami.be/fr/rhodius-303054-dg50-disque-de-tronconnage-diamant-125-x-7-0-x-1-6-x-22-23-125-mm.html,2025-10-16 06:36:26
"Rhodius 303057 Alphaline I DG50 Disque à tronçonner diamant - 230 x 22,23 x 5mm - Carrelage/Céramique",19.26,23.31,https://www.fixami.be/fr/rhodius-303057-alphaline-i-dg50-disque-a-tronconner-diamant-230-x-22-23-x-5mm-carrelage-ceramique.html,2025-10-16 06:36:30
"Rhodius 303404 DG55 - Disque de tronçonnage diamant - 125 x 7,0 x 1,9 x 22,23 - 125 mm",12.22,14.79,https://www.fixami.be/fr/rhodius-303404-dg55-disque-de-tronconnage-diamant-125-x-7-0-x-1-9-x-22-23-125-mm.html,2025-10-16 06:36:35
"Rhodius 303186 LD50 - Disque de tronçonnage diamant - 125 x 10,0 x 2,2 x 22,23 - 125 mm",12.8,15.49,https://www.fixami.be/fr/rhodius-303186-ld50-disque-de-tronconnage-diamant-125-x-10-0-x-2-2-x-22-23-125-mm.html,2025-10-16 06:36:40
"Rhodius 303189 LD50 - Disque de tronçonnage diamant - 230 x 10,0 x 2,4 x 22,23 - 230 mm",38.9,47.07,https://www.fixami.be/fr/rhodius-303189-ld50-disque-de-tronconnage-diamant-230-x-10-0-x-2-4-x-22-23-230-mm.html,2025-10-16 06:36:45
"Rhodius 201518 ST34 - Disque de tronçonnage pour machines stationnaires - 350 x 2,5 x 25,40 - 350 mm",7.67,9.28,https://www.fixami.be/fr/rhodius-201518-st34-disque-de-tronconnage-pour-machines-stationnaires-350-x-2-5-x-25-40-350-mm.html,2025-10-16 06:36:50
"Rhodius 201514 ST34 - Disque de tronçonnage pour machines stationnaires - 350 x 3,0 x 25,40 - 350 mm",8.42,10.19,https://www.fixami.be/fr/rhodius-201514-st34-disque-de-tronconnage-pour-machines-stationnaires-350-x-3-0-x-25-40-350-mm.html,2025-10-16 06:36:55
"Rhodius 206171 XT20 - Disque de tronçonnage extra-fin - 125 x 1,0 x 22,23 - 125 mm",78.17,94.59,https://www.fixami.be/fr/rhodius-206171-xt20-disque-de-tronconnage-extra-fin-125-x-1-0-x-22-23-125-mm.html,2025-10-16 06:36:59
